Year,Age,Cohort,ASFR
1946,52,1893,0
1946,53,1893,0
1946,53,1892,0
1946,54,1892,0
1946,54,1891,0
1946,55+,.,0
1947,-12,.,0
1947,13,1934,0
1947,13,1933,0
1947,14,1933,0.00027
1947,14,1932,0.00048
1947,15,1932,0.00123
1947,15,1931,0.00231
1947,16,1931,0.0057
1947,16,1930,0.0091
1947,17,1930,0.01712
1947,17,1929,0.02642
1947,18,1929,0.04035
1947,18,1928,0.05547
1947,19,1928,0.07772
1947,19,1927,0.09449
1947,20,1927,0.11607
1947,20,1926,0.13426
1947,21,1926,0.14882
1947,21,1925,0.16746
1947,22,1925,0.1777
1947,22,1924,0.19048
1947,23,1924,0.18938
1947,23,1923,0.20142
1947,24,1923,0.19501
1947,24,1922,0.2081
1947,25,1922,0.19605
1947,25,1921,0.20264
1947,26,1921,0.18695
1947,26,1920,0.19602
1947,27,1920,0.18118
1947,27,1919,0.18403
1947,28,1919,0.16297
1947,28,1918,0.16938
1947,29,1918,0.1541
1947,29,1917,0.15969
1947,30,1917,0.14649
1947,30,1916,0.14841
1947,31,1916,0.1348
1947,31,1915,0.14109
1947,32,1915,0.12411
1947,32,1914,0.12842
1947,33,1914,0.1138
1947,33,1913,0.11767
1947,34,1913,0.10303
1947,34,1912,0.10504
1947,35,1912,0.09439
1947,35,1911,0.09678
1947,36,1911,0.08045
1947,36,1910,0.08225
1947,37,1910,0.07296
1947,37,1909,0.07364
1947,38,1909,0.0614
1947,38,1908,0.0603
1947,39,1908,0.04927
1947,39,1907,0.05008
1947,40,1907,0.03972
1947,40,1906,0.03771
1947,41,1906,0.03171
1947,41,1905,0.02946
1947,42,1905,0.02188
1947,42,1904,0.02047
1947,43,1904,0.0141
1947,43,1903,0.01295
1947,44,1903,0.00925
1947,44,1902,0.00798
1947,45,1902,0.00473
1947,45,1901,0.00423
1947,46,1901,0.00243
1947,46,1900,0.0019
1947,47,1900,0.00123
1947,47,1899,0.00064
1947,48,1899,0.00029
1947,48,1898,0.00028
1947,49,1898,0.00013
1947,49,1897,0.0001
1947,50,1897,0.00023
1947,50,1896,0
1947,51,1896,0
1947,51,1895,0
1947,52,1895,0
1947,52,1894,0
1947,53,1894,0
1947,53,1893,0
1947,54,1893,0
1947,54,1892,0
1947,55+,.,0
1948,-12,.,0
1948,13,1935,0.00001
1948,13,1934,0
1948,14,1934,0.0002
1948,14,1933,0.00042
1948,15,1933,0.00129
1948,15,1932,0.00266
1948,16,1932,0.00592
1948,16,1931,0.00855
1948,17,1931,0.01763
1948,17,1930,0.02658
1948,18,1930,0.04062
1948,18,1929,0.05687
1948,19,1929,0.07685
1948,19,1928,0.09759
1948,20,1928,0.12066
1948,20,1927,0.13832
1948,21,1927,0.14986
1948,21,1926,0.16984
1948,22,1926,0.17891
1948,22,1925,0.19315
1948,23,1925,0.18935
1948,23,1924,0.19938
1948,24,1924,0.19727
1948,24,1923,0.20629
1948,25,1923,0.19234
1948,25,1922,0.19765
1948,26,1922,0.18752
1948,26,1921,0.19124
1948,27,1921,0.17702
1948,27,1920,0.18334
1948,28,1920,0.17082
1948,28,1919,0.17056
1948,29,1919,0.15275
1948,29,1918,0.15785
1948,30,1918,0.14345
1948,30,1917,0.14619
1948,31,1917,0.13706
1948,31,1916,0.13475
1948,32,1916,0.12152
1948,32,1915,0.12581
1948,33,1915,0.11282
1948,33,1914,0.11312
1948,34,1914,0.10192
1948,34,1913,0.10358
1948,35,1913,0.0939
1948,35,1912,0.09166
1948,36,1912,0.08138
1948,36,1911,0.08246
1948,37,1911,0.06834
1948,37,1910,0.0702
1948,38,1910,0.06063
1948,38,1909,0.05894
1948,39,1909,0.0498
1948,39,1908,0.04757
1948,40,1908,0.03933
1948,40,1907,0.03801
1948,41,1907,0.03047
1948,41,1906,0.02821
1948,42,1906,0.02187
1948,42,1905,0.02054
1948,43,1905,0.01444
1948,43,1904,0.01334
1948,44,1904,0.00872
1948,44,1903,0.00734
1948,45,1903,0.00462
1948,45,1902,0.00402
1948,46,1902,0.00229
1948,46,1901,0.00192
1948,47,1901,0.00117
1948,47,1900,0.00098
1948,48,1900,0.00051
1948,48,1899,0.00025
1948,49,1899,0.00013
1948,49,1898,0.00006
1948,50,1898,0.00014
1948,50,1897,0
1948,51,1897,0
1948,51,1896,0
1948,52,1896,0
1948,52,1895,0
1948,53,1895,0
1948,53,1894,0
1948,54,1894,0
1948,54,1893,0
1948,55+,.,0
1949,-12,.,0
1949,13,1936,0.00001
1949,13,1935,0
1949,14,1935,0.00015
1949,14,1934,0.0005
1949,15,1934,0.00133
1949,15,1933,0.00282
1949,16,1933,0.00568
1949,16,1932,0.00951
1949,17,1932,0.01799
1949,17,1931,0.02703
1949,18,1931,0.0416
1949,18,1930,0.05695
1949,19,1930,0.07755
1949,19,1929,0.09653
1949,20,1929,0.11644
1949,20,1928,0.13938
1949,21,1928,0.15336
1949,21,1927,0.1724
1949,22,1927,0.18081
1949,22,1926,0.19396
1949,23,1926,0.19125
1949,23,1925,0.20413
1949,24,1925,0.19943
1949,24,1924,0.2098
1949,25,1924,0.19116
1949,25,1923,0.19947
1949,26,1923,0.18634
1949,26,1922,0.19504
1949,27,1922,0.18008
1949,27,1921,0.18298
1949,28,1921,0.16606
1949,28,1920,0.17075
1949,29,1920,0.15604
1949,29,1919,0.16141
1949,30,1919,0.13932
1949,30,1918,0.14422
1949,31,1918,0.1308
1949,31,1917,0.13338
1949,32,1917,0.12244
1949,32,1916,0.12331
1949,33,1916,0.1119
1949,33,1915,0.11289
1949,34,1915,0.09819
1949,34,1914,0.10108
1949,35,1914,0.08741
1949,35,1913,0.09055
1949,36,1913,0.07778
1949,36,1912,0.07927
1949,37,1912,0.06756
1949,37,1911,0.06873
1949,38,1911,0.05601
1949,38,1910,0.0571
1949,39,1910,0.04794
1949,39,1909,0.04674
1949,40,1909,0.03712
1949,40,1908,0.03661
1949,41,1908,0.02828
1949,41,1907,0.02758
1949,42,1907,0.02034
1949,42,1906,0.01932
1949,43,1906,0.01451
1949,43,1905,0.01249
1949,44,1905,0.00814
1949,44,1904,0.00748
1949,45,1904,0.00469
1949,45,1903,0.00403
1949,46,1903,0.00226
1949,46,1902,0.00178
1949,47,1902,0.00109
1949,47,1901,0.00066
1949,48,1901,0.0005
1949,48,1900,0.00037
1949,49,1900,0.00022
1949,49,1899,0.00003
1949,50,1899,0.00018
1949,50,1898,0
1949,51,1898,0
1949,51,1897,0
1949,52,1897,0
1949,52,1896,0
1949,53,1896,0
1949,53,1895,0
1949,54,1895,0
1949,54,1894,0
1949,55+,.,0
1950,-12,.,0
1950,13,1937,0
1950,13,1936,0
1950,14,1936,0.00036
1950,14,1935,0.0006
1950,15,1935,0.00143
1950,15,1934,0.00289
1950,16,1934,0.00613
1950,16,1933,0.01006
1950,17,1933,0.01797
1950,17,1932,0.02745
1950,18,1932,0.04096
1950,18,1931,0.05638
1950,19,1931,0.07556
1950,19,1930,0.09678
1950,20,1930,0.11572
1950,20,1929,0.13799
1950,21,1929,0.14802
1950,21,1928,0.17247
1950,22,1928,0.1794
1950,22,1927,0.19232
1950,23,1927,0.18982
1950,23,1926,0.20197
1950,24,1926,0.1948
1950,24,1925,0.20757
1950,25,1925,0.18765
1950,25,1924,0.19539
1950,26,1924,0.18304
1950,26,1923,0.19089
1950,27,1923,0.17505
1950,27,1922,0.18091
1950,28,1922,0.16308
1950,28,1921,0.16849
1950,29,1921,0.15039
1950,29,1920,0.15608
1950,30,1920,0.14086
1950,30,1919,0.14635
1950,31,1919,0.12319
1950,31,1918,0.13137
1950,32,1918,0.11625
1950,32,1917,0.11825
1950,33,1917,0.10701
1950,33,1916,0.1072
1950,34,1916,0.09935
1950,34,1915,0.10173
1950,35,1915,0.08569
1950,35,1914,0.08588
1950,36,1914,0.07501
1950,36,1913,0.07805
1950,37,1913,0.06493
1950,37,1912,0.06657
1950,38,1912,0.05685
1950,38,1911,0.05504
1950,39,1911,0.04599
1950,39,1910,0.04555
1950,40,1910,0.03659
1950,40,1909,0.03578
1950,41,1909,0.02871
1950,41,1908,0.02579
1950,42,1908,0.01965
1950,42,1907,0.01837
1950,43,1907,0.01287
1950,43,1906,0.01242
1950,44,1906,0.00771
1950,44,1905,0.00682
1950,45,1905,0.00446
1950,45,1904,0.00353
1950,46,1904,0.00217
1950,46,1903,0.0015
1950,47,1903,0.00096
1950,47,1902,0.00077
1950,48,1902,0.00044
1950,48,1901,0.0004
1950,49,1901,0.00022
1950,49,1900,0.0002
1950,50,1900,0.00025
1950,50,1899,0
1950,51,1899,0
1950,51,1898,0
1950,52,1898,0
1950,52,1897,0
1950,53,1897,0
1950,53,1896,0
1950,54,1896,0
1950,54,1895,0
1950,55+,.,0
1951,-12,.,0
1951,13,1938,0
1951,13,1937,0
1951,14,1937,0.00029
1951,14,1936,0.00055
1951,15,1936,0.00118
1951,15,1935,0.00245
1951,16,1935,0.0057
1951,16,1934,0.00954
1951,17,1934,0.01706
1951,17,1933,0.02599
1951,18,1933,0.03791
1951,18,1932,0.05431
1951,19,1932,0.07291
1951,19,1931,0.09106
1951,20,1931,0.11168
1951,20,1930,0.13256
1951,21,1930,0.14651
1951,21,1929,0.16712
1951,22,1929,0.17382
1951,22,1928,0.18733
1951,23,1928,0.1871
1951,23,1927,0.19476
1951,24,1927,0.19117
1951,24,1926,0.20062
1951,25,1926,0.18193
1951,25,1925,0.18548
1951,26,1925,0.17349
1951,26,1924,0.17783
1951,27,1924,0.16594
1951,27,1923,0.16967
1951,28,1923,0.15412
1951,28,1922,0.15805
1951,29,1922,0.14545
1951,29,1921,0.14504
1951,30,1921,0.13157
1951,30,1920,0.1353
1951,31,1920,0.12181
1951,31,1919,0.12537
1951,32,1919,0.10793
1951,32,1918,0.1113
1951,33,1918,0.10044
1951,33,1917,0.10018
1951,34,1917,0.09086
1951,34,1916,0.09223
1951,35,1916,0.08231
1951,35,1915,0.08194
1951,36,1915,0.07146
1951,36,1914,0.07109
1951,37,1914,0.05998
1951,37,1913,0.06263
1951,38,1913,0.05287
1951,38,1912,0.05288
1951,39,1912,0.04376
1951,39,1911,0.04302
1951,40,1911,0.0336
1951,40,1910,0.03339
1951,41,1910,0.02595
1951,41,1909,0.02544
1951,42,1909,0.01936
1951,42,1908,0.01742
1951,43,1908,0.01263
1951,43,1907,0.01089
1951,44,1907,0.00807
1951,44,1906,0.00653
1951,45,1906,0.0042
1951,45,1905,0.00316
1951,46,1905,0.00198
1951,46,1904,0.0016
1951,47,1904,0.0009
1951,47,1903,0.00064
1951,48,1903,0.00039
1951,48,1902,0.00025
1951,49,1902,0.0002
1951,49,1901,0.00012
1951,50,1901,0.0003
1951,50,1900,0
1951,51,1900,0
1951,51,1899,0
1951,52,1899,0
1951,52,1898,0
1951,53,1898,0
1951,53,1897,0
1951,54,1897,0
1951,54,1896,0
1951,55+,.,0
1952,-12,.,0
1952,13,1939,0
1952,13,1938,0
1952,14,1938,0.00047
1952,14,1937,0.00037
1952,15,1937,0.00131
1952,15,1936,0.00245
1952,16,1936,0.00524
1952,16,1935,0.00899
1952,17,1935,0.01587
1952,17,1934,0.02527
1952,18,1934,0.03793
1952,18,1933,0.05299
1952,19,1933,0.07106
1952,19,1932,0.09083
1952,20,1932,0.11096
1952,20,1931,0.12856
1952,21,1931,0.14336
1952,21,1930,0.16347
1952,22,1930,0.17249
1952,22,1929,0.18627
1952,23,1929,0.18382
1952,23,1928,0.19463
1952,24,1928,0.19121
1952,24,1927,0.1982
1952,25,1927,0.18142
1952,25,1926,0.18555
1952,26,1926,0.17213
1952,26,1925,0.1767
1952,27,1925,0.16434
1952,27,1924,0.16662
1952,28,1924,0.15509
1952,28,1923,0.15819
1952,29,1923,0.14289
1952,29,1922,0.14493
1952,30,1922,0.13312
1952,30,1921,0.1339
1952,31,1921,0.11689
1952,31,1920,0.11943
1952,32,1920,0.11054
1952,32,1919,0.11265
1952,33,1919,0.09857
1952,33,1918,0.0985
1952,34,1918,0.09014
1952,34,1917,0.08891
1952,35,1917,0.08224
1952,35,1916,0.08177
1952,36,1916,0.07175
1952,36,1915,0.07161
1952,37,1915,0.06064
1952,37,1914,0.06096
1952,38,1914,0.0507
1952,38,1913,0.05192
1952,39,1913,0.04369
1952,39,1912,0.04193
1952,40,1912,0.03495
1952,40,1911,0.03237
1952,41,1911,0.02485
1952,41,1910,0.02448
1952,42,1910,0.0194
1952,42,1909,0.01769
1952,43,1909,0.0124
1952,43,1908,0.01094
1952,44,1908,0.00722
1952,44,1907,0.00647
1952,45,1907,0.00371
1952,45,1906,0.00349
1952,46,1906,0.00205
1952,46,1905,0.00161
1952,47,1905,0.00078
1952,47,1904,0.00052
1952,48,1904,0.00028
1952,48,1903,0.00034
1952,49,1903,0.0002
1952,49,1902,0.00014
1952,50,1902,0.00043
1952,50,1901,0
1952,51,1901,0
1952,51,1900,0
1952,52,1900,0
1952,52,1899,0
1952,53,1899,0
1952,53,1898,0
1952,54,1898,0
1952,54,1897,0
1952,55+,.,0
1953,-12,.,0
1953,13,1940,0.00002
1953,13,1939,0.00015
1953,14,1939,0.00032
1953,14,1938,0.00042
1953,15,1938,0.00121
1953,15,1937,0.00255
1953,16,1937,0.00521
1953,16,1936,0.00916
1953,17,1936,0.01569
1953,17,1935,0.02367
1953,18,1935,0.03708
1953,18,1934,0.05215
1953,19,1934,0.06915
1953,19,1933,0.08907
1953,20,1933,0.1077
1953,20,1932,0.12778
1953,21,1932,0.14125
1953,21,1931,0.16004
1953,22,1931,0.17027
1953,22,1930,0.1831
1953,23,1930,0.18379
1953,23,1929,0.1921
1953,24,1929,0.18917
1953,24,1928,0.19657
1953,25,1928,0.18151
1953,25,1927,0.18418
1953,26,1927,0.17243
1953,26,1926,0.17333
1953,27,1926,0.16147
1953,27,1925,0.16378
1953,28,1925,0.14883
1953,28,1924,0.15128
1953,29,1924,0.13986
1953,29,1923,0.14011
1953,30,1923,0.12766
1953,30,1922,0.12931
1953,31,1922,0.11638
1953,31,1921,0.11445
1953,32,1921,0.10296
1953,32,1920,0.10561
1953,33,1920,0.0969
1953,33,1919,0.0974
1953,34,1919,0.08331
1953,34,1918,0.08607
1953,35,1918,0.07593
1953,35,1917,0.07689
1953,36,1917,0.0686
1953,36,1916,0.0689
1953,37,1916,0.05927
1953,37,1915,0.06015
1953,38,1915,0.04912
1953,38,1914,0.04873
1953,39,1914,0.04046
1953,39,1913,0.03868
1953,40,1913,0.03243
1953,40,1912,0.02955
1953,41,1912,0.02411
1953,41,1911,0.02386
1953,42,1911,0.01666
1953,42,1910,0.0157
1953,43,1910,0.01181
1953,43,1909,0.01022
1953,44,1909,0.00692
1953,44,1908,0.0061
1953,45,1908,0.00349
1953,45,1907,0.00308
1953,46,1907,0.00158
1953,46,1906,0.00156
1953,47,1906,0.00082
1953,47,1905,0.0006
1953,48,1905,0.00036
1953,48,1904,0.00023
1953,49,1904,0.00017
1953,49,1903,0.00013
1953,50,1903,0.00011
1953,50,1902,0.00004
1953,51,1902,0.00006
1953,51,1901,0.00003
1953,52,1901,0.00005
1953,52,1900,0.00005
1953,53,1900,0.00004
1953,53,1899,0.00001
1953,54,1899,0
1953,54,1898,0.00003
1953,55+,.,0
1954,-12,.,0
1954,13,1941,0.00002
1954,13,1940,0.00003
1954,14,1940,0.00028
1954,14,1939,0.00062
1954,15,1939,0.00122
1954,15,1938,0.00234
1954,16,1938,0.00526
1954,16,1937,0.00893
1954,17,1937,0.01611
1954,17,1936,0.02276
1954,18,1936,0.03653
1954,18,1935,0.05065
1954,19,1935,0.06888
1954,19,1934,0.08842
1954,20,1934,0.10852
1954,20,1933,0.12788
1954,21,1933,0.14321
1954,21,1932,0.16106
1954,22,1932,0.1724
1954,22,1931,0.18319
1954,23,1931,0.18553
1954,23,1930,0.1957
1954,24,1930,0.19037
1954,24,1929,0.19773
1954,25,1929,0.18095
1954,25,1928,0.18592
1954,26,1928,0.17443
1954,26,1927,0.17737
1954,27,1927,0.16143
1954,27,1926,0.16539
1954,28,1926,0.15018
1954,28,1925,0.15133
1954,29,1925,0.14103
1954,29,1924,0.13891
1954,30,1924,0.12907
1954,30,1923,0.1285
1954,31,1923,0.11649
1954,31,1922,0.11612
1954,32,1922,0.10616
1954,32,1921,0.10362
1954,33,1921,0.092
1954,33,1920,0.09292
1954,34,1920,0.08522
1954,34,1919,0.08737
1954,35,1919,0.07665
1954,35,1918,0.07525
1954,36,1918,0.06742
1954,36,1917,0.06671
1954,37,1917,0.06014
1954,37,1916,0.06038
1954,38,1916,0.05073
1954,38,1915,0.05103
1954,39,1915,0.04167
1954,39,1914,0.03916
1954,40,1914,0.03227
1954,40,1913,0.03079
1954,41,1913,0.02489
1954,41,1912,0.02268
1954,42,1912,0.01731
1954,42,1911,0.0155
1954,43,1911,0.01149
1954,43,1910,0.0103
1954,44,1910,0.00689
1954,44,1909,0.00617
1954,45,1909,0.00358
1954,45,1908,0.00306
1954,46,1908,0.00181
1954,46,1907,0.00141
1954,47,1907,0.00078
1954,47,1906,0.00057
1954,48,1906,0.00031
1954,48,1905,0.00021
1954,49,1905,0.00012
1954,49,1904,0.00019
1954,50,1904,0.00006
1954,50,1903,0.00005
1954,51,1903,0.00006
1954,51,1902,0.00005
1954,52,1902,0.00006
1954,52,1901,0.00001
1954,53,1901,0.00001
1954,53,1900,0.00004
1954,54,1900,0.00003
1954,54,1899,0
1954,55+,.,0
1955,-12,.,0.00001
1955,13,1942,0.00001
1955,13,1941,0.00008
1955,14,1941,0.00029
1955,14,1940,0.00053
1955,15,1940,0.00125
1955,15,1939,0.0025
1955,16,1939,0.00538
1955,16,1938,0.00876
1955,17,1938,0.0161
1955,17,1937,0.02308
1955,18,1937,0.03676
1955,18,1936,0.04882
1955,19,1936,0.06708
1955,19,1935,0.08608
1955,20,1935,0.10615
1955,20,1934,0.12663
1955,21,1934,0.14257
1955,21,1933,0.16299
1955,22,1933,0.17117
1955,22,1932,0.18571
1955,23,1932,0.18677
1955,23,1931,0.19393
1955,24,1931,0.19194
1955,24,1930,0.19999
1955,25,1930,0.1822
1955,25,1929,0.18903
1955,26,1929,0.17427
1955,26,1928,0.17812
1955,27,1928,0.16538
1955,27,1927,0.16584
1955,28,1927,0.14883
1955,28,1926,0.14869
1955,29,1926,0.13602
1955,29,1925,0.13705
1955,30,1925,0.12626
1955,30,1924,0.12589
1955,31,1924,0.11296
1955,31,1923,0.11422
1955,32,1923,0.10242
1955,32,1922,0.10193
1955,33,1922,0.09152
1955,33,1921,0.09074
1955,34,1921,0.08125
1955,34,1920,0.08163
1955,35,1920,0.07386
1955,35,1919,0.07501
1955,36,1919,0.06409
1955,36,1918,0.06409
1955,37,1918,0.05713
1955,37,1917,0.0561
1955,38,1917,0.04925
1955,38,1916,0.0473
1955,39,1916,0.04058
1955,39,1915,0.03958
1955,40,1915,0.0321
1955,40,1914,0.0301
1955,41,1914,0.02308
1955,41,1913,0.02236
1955,42,1913,0.01648
1955,42,1912,0.0154
1955,43,1912,0.01104
1955,43,1911,0.00974
1955,44,1911,0.00683
1955,44,1910,0.00563
1955,45,1910,0.0035
1955,45,1909,0.00295
1955,46,1909,0.00172
1955,46,1908,0.00133
1955,47,1908,0.0007
1955,47,1907,0.00049
1955,48,1907,0.00027
1955,48,1906,0.00018
1955,49,1906,0.00012
1955,49,1905,0.00009
1955,50,1905,0.00006
1955,50,1904,0.00005
1955,51,1904,0.00002
1955,51,1903,0.00009
1955,52,1903,0.00003
1955,52,1902,0.00001
1955,53,1902,0.00001
1955,53,1901,0.00002
1955,54,1901,0.00003
1955,54,1900,0.00002
1955,55+,.,0.00002
1956,-12,.,0.00001
1956,13,1943,0.00004
1956,13,1942,0.00012
1956,14,1942,0.00029
1956,14,1941,0.00063
1956,15,1941,0.00165
1956,15,1940,0.00251
1956,16,1940,0.00511
1956,16,1939,0.0091
1956,17,1939,0.0159
1956,17,1938,0.02411
1956,18,1938,0.03574
1956,18,1937,0.05082
1956,19,1937,0.06848
1956,19,1936,0.08744
1956,20,1936,0.10582
1956,20,1935,0.12551
1956,21,1935,0.14149
1956,21,1934,0.16381
1956,22,1934,0.17301
1956,22,1933,0.18733
1956,23,1933,0.18771
1956,23,1932,0.19751
1956,24,1932,0.1933
1956,24,1931,0.19902
1956,25,1931,0.18467
1956,25,1930,0.1887
1956,26,1930,0.17646
1956,26,1929,0.17835
1956,27,1929,0.16324
1956,27,1928,0.16514
1956,28,1928,0.1501
1956,28,1927,0.15192
1956,29,1927,0.13482
1956,29,1926,0.13872
1956,30,1926,0.12499
1956,30,1925,0.12419
1956,31,1925,0.11276
1956,31,1924,0.11144
1956,32,1924,0.1017
1956,32,1923,0.10285
1956,33,1923,0.09052
1956,33,1922,0.09062
1956,34,1922,0.0798
1956,34,1921,0.08002
1956,35,1921,0.07117
1956,35,1920,0.07084
1956,36,1920,0.06324
1956,36,1919,0.06434
1956,37,1919,0.05382
1956,37,1918,0.054
1956,38,1918,0.04705
1956,38,1917,0.0449
1956,39,1917,0.03857
1956,39,1916,0.03694
1956,40,1916,0.03157
1956,40,1915,0.03007
1956,41,1915,0.02262
1956,41,1914,0.02167
1956,42,1914,0.01551
1956,42,1913,0.01477
1956,43,1913,0.01035
1956,43,1912,0.00925
1956,44,1912,0.00599
1956,44,1911,0.00523
1956,45,1911,0.00325
1956,45,1910,0.00278
1956,46,1910,0.0017
1956,46,1909,0.00123
1956,47,1909,0.00062
1956,47,1908,0.0005
1956,48,1908,0.00027
1956,48,1907,0.0002
1956,49,1907,0.00008
1956,49,1906,0.00011
1956,50,1906,0.00005
1956,50,1905,0.00003
1956,51,1905,0.00006
1956,51,1904,0.00001
1956,52,1904,0.00004
1956,52,1903,0.00004
1956,53,1903,0.00003
1956,53,1902,0.00001
1956,54,1902,0
1956,54,1901,0.00001
1956,55+,.,0.00001
1957,-12,.,0
1957,13,1944,0
1957,13,1943,0.00018
1957,14,1943,0.00035
1957,14,1942,0.00058
1957,15,1942,0.00163
1957,15,1941,0.00293
1957,16,1941,0.00663
1957,16,1940,0.00921
1957,17,1940,0.01639
1957,17,1939,0.02264
1957,18,1939,0.03473
1957,18,1938,0.04663
1957,19,1938,0.0638
1957,19,1937,0.08208
1957,20,1937,0.1035
1957,20,1936,0.12048
1957,21,1936,0.14045
1957,21,1935,0.15843
1957,22,1935,0.17421
1957,22,1934,0.18558
1957,23,1934,0.19174
1957,23,1933,0.19769
1957,24,1933,0.19796
1957,24,1932,0.20481
1957,25,1932,0.19179
1957,25,1931,0.19184
1957,26,1931,0.18244
1957,26,1930,0.18333
1957,27,1930,0.17236
1957,27,1929,0.1713
1957,28,1929,0.15576
1957,28,1928,0.15535
1957,29,1928,0.13981
1957,29,1927,0.14207
1957,30,1927,0.12663
1957,30,1926,0.12696
1957,31,1926,0.11335
1957,31,1925,0.11199
1957,32,1925,0.10252
1957,32,1924,0.10027
1957,33,1924,0.09195
1957,33,1923,0.09038
1957,34,1923,0.08092
1957,34,1922,0.07936
1957,35,1922,0.07367
1957,35,1921,0.0701
1957,36,1921,0.06213
1957,36,1920,0.06173
1957,37,1920,0.05489
1957,37,1919,0.05605
1957,38,1919,0.04497
1957,38,1918,0.04566
1957,39,1918,0.03732
1957,39,1917,0.03639
1957,40,1917,0.0308
1957,40,1916,0.02861
1957,41,1916,0.02296
1957,41,1915,0.02234
1957,42,1915,0.01582
1957,42,1914,0.01434
1957,43,1914,0.00996
1957,43,1913,0.00923
1957,44,1913,0.00642
1957,44,1912,0.00503
1957,45,1912,0.00337
1957,45,1911,0.00256
1957,46,1911,0.00168
1957,46,1910,0.00136
1957,47,1910,0.00069
1957,47,1909,0.00054
1957,48,1909,0.00019
1957,48,1908,0.00014
1957,49,1908,0.00012
1957,49,1907,0.00007
1957,50,1907,0.00005
1957,50,1906,0.00002
1957,51,1906,0.00002
1957,51,1905,0.00001
1957,52,1905,0.00003
1957,52,1904,0.00001
1957,53,1904,0
1957,53,1903,0.00002
1957,54,1903,0.00003
1957,54,1902,0
1957,55+,.,0.00001
1958,-12,.,0.00002
1958,13,1945,0.00006
1958,13,1944,0.00006
1958,14,1944,0.00026
1958,14,1943,0.00049
1958,15,1943,0.00136
1958,15,1942,0.00281
1958,16,1942,0.00599
1958,16,1941,0.01009
1958,17,1941,0.01831
1958,17,1940,0.02457
1958,18,1940,0.03599
1958,18,1939,0.04728
1958,19,1939,0.0662
1958,19,1938,0.08321
1958,20,1938,0.10289
1958,20,1937,0.12195
1958,21,1937,0.14128
1958,21,1936,0.15742
1958,22,1936,0.17632
1958,22,1935,0.18653
1958,23,1935,0.19203
1958,23,1934,0.20092
1958,24,1934,0.19589
1958,24,1933,0.2015
1958,25,1933,0.19292
1958,25,1932,0.194
1958,26,1932,0.18367
1958,26,1931,0.17977
1958,27,1931,0.17227
1958,27,1930,0.16632
1958,28,1930,0.15661
1958,28,1929,0.15236
1958,29,1929,0.1417
1958,29,1928,0.13882
1958,30,1928,0.12807
1958,30,1927,0.12341
1958,31,1927,0.11255
1958,31,1926,0.11225
1958,32,1926,0.10208
1958,32,1925,0.09764
1958,33,1925,0.08883
1958,33,1924,0.08782
1958,34,1924,0.08051
1958,34,1923,0.07854
1958,35,1923,0.07152
1958,35,1922,0.06911
1958,36,1922,0.06206
1958,36,1921,0.0594
1958,37,1921,0.0514
1958,37,1920,0.05026
1958,38,1920,0.04572
1958,38,1919,0.0453
1958,39,1919,0.03841
1958,39,1918,0.036
1958,40,1918,0.03032
1958,40,1917,0.0289
1958,41,1917,0.02276
1958,41,1916,0.02066
1958,42,1916,0.01639
1958,42,1915,0.01476
1958,43,1915,0.01036
1958,43,1914,0.00887
1958,44,1914,0.00613
1958,44,1913,0.00571
1958,45,1913,0.00333
